User_Id,Place_Id,Place_Ratings,Place_Name,Category,City
90,283,3,Sukageuri view,Taman Hiburan,Kuningan
90,323,5,Situ Cipanten,Cagar Alam,Majalengka
90,417,2,Ciater Highland Resort,Taman Hiburan,Subang
90,56,4,Tektona Waterpark,Taman Hiburan,Bandung
90,221,4,Kawah Papandayan,Cagar Alam,Garut
90,49,2,Taman Budaya Jawa Barat,Budaya,Bandung
90,336,4,Gunung Ciwaru,Cagar Alam,Majalengka
90,342,3,Lawang Saketeng,Cagar Alam,Majalengka
90,375,1,Taman Wisata Batu Apung Alam Hijau,Taman Hiburan,Purwakarta
90,181,1,Taman Alun-Alun Cianjur,Taman Hiburan,Cianjur
90,308,3,Situ Cipadung,Cagar Alam,Majalengka
90,128,4,Lake Deltamas,Taman Hiburan,Bekasi
90,406,1,Tangkuban Perahu,Cagar Alam,Subang
90,326,2,Kawasan Taman Nasional Gunung Ciremai,Cagar Alam,Majalengka
90,328,3,Cikuda Lake,Cagar Alam,Majalengka
90,215,2,Garut Town Square,Taman Hiburan,Garut
90,401,3,Curug Cijalu,Cagar Alam,Subang
90,6,1,Kebun Binatang Bandung,Cagar Alam,Bandung
90,139,3,Curug Parigi,Cagar Alam,Bekasi
90,32,2,Taman Lansia,Taman Hiburan,Bandung
90,140,1,Jababeka Botanical,Cagar Alam,Bekasi
90,201,3,Karacak Valley,Cagar Alam,Garut
90,225,3,Pantai Karang Papak,Cagar Alam,Garut
90,158,2,Goa Agung Garunggang,Cagar Alam,Bogor
91,376,4,Ujung Aspal - Pasirmuncang,Taman Hiburan,Purwakarta
91,318,2,Sanghyangdora Campground (Situ Cibaringkeng),Cagar Alam,Majalengka
91,13,5,Orchid Forest Cikole,Taman Hiburan,Bandung
91,174,5,Wana Pokland,Taman Hiburan,Cianjur
91,226,3,Wisata Alam Batu Lempar,Cagar Alam,Garut
91,383,5,Kampung Kahuripan Cirangkong,Taman Hiburan,Purwakarta
91,130,1,Wisata Adventure Kawung Tilu,Taman Hiburan,Bekasi
91,221,4,Kawah Papandayan,Cagar Alam,Garut
91,33,4,Kampoeng Tulip,Taman Hiburan,Bandung
91,8,5,Tebing Karaton,Cagar Alam,Bandung
91,425,1,Curug Cikaso,Cagar Alam,Sukabumi
91,143,3,Taman Kota Bekasi,Taman Hiburan,Bekasi
91,286,3,Obyek Wisata Waduk Darma,Cagar Alam,Kuningan
91,208,5,De Wisdom Garut,Taman Hiburan,Garut
91,430,2,Pantai Pelabuhan Ratu,Cagar Alam,Sukabumi
91,232,1,Pantai Karangsong,Cagar Alam,Indramayu
91,412,4,Curug Koleangkak (Curug Biru),Cagar Alam,Subang
91,110,3,Stone Garden Citatah,Cagar Alam,Bandung
91,25,1,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung
91,430,3,Pantai Pelabuhan Ratu,Cagar Alam,Sukabumi
91,419,2,Air Terjun Curug Sawer sukabumi,Cagar Alam,Sukabumi
91,4,1,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,Bandung
91,223,4,Pesona Leuweung Oko (Oko D'great),Taman Hiburan,Garut
91,76,5,Sungai Palayangan,Cagar Alam,Bandung
91,322,4,Hutan Pinus Batu Nyongclo,Cagar Alam,Majalengka
91,323,2,Situ Cipanten,Cagar Alam,Majalengka
91,262,1,Taman Kota,Taman Hiburan,Karawang
91,307,1,Curug Cilutung,Cagar Alam,Majalengka
91,23,1,Gunung Manglayang,Cagar Alam,Bandung
91,222,5,Wisata Garut Dinoland,Taman Hiburan,Garut
91,405,2,D'Castello,Taman Hiburan,Subang
91,222,4,Wisata Garut Dinoland,Taman Hiburan,Garut
91,88,2,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung
91,208,4,De Wisdom Garut,Taman Hiburan,Garut
91,98,2,Rainbow Garden,Cagar Alam,Bandung
91,130,2,Wisata Adventure Kawung Tilu,Taman Hiburan,Bekasi
91,405,1,D'Castello,Taman Hiburan,Subang
91,169,2,Ciamis Square - Rafflesia Park,Taman Hiburan,Ciamis
91,143,5,Taman Kota Bekasi,Taman Hiburan,Bekasi
91,146,5,Cilember Waterfall,Cagar Alam,Bogor
91,298,5,Taman Alun Alun Cilimus,Taman Hiburan,Kuningan
91,156,2,Taman Wisata Matahari Waterpark,Taman Hiburan,Bogor
92,156,5,Taman Wisata Matahari Waterpark,Taman Hiburan,Bogor
92,142,4,Danau Summarecon Bekasi,Cagar Alam,Bekasi
92,405,5,D'Castello,Taman Hiburan,Subang
92,285,4,Pondok Cai Pinus,Taman Hiburan,Kuningan
92,380,3,Wisata Alam Gunung Bongkok,Cagar Alam,Purwakarta
92,301,1,Kebun Raya Kuningan,Cagar Alam,Kuningan
92,226,3,Wisata Alam Batu Lempar,Cagar Alam,Garut
92,209,4,Kamojang Ecopark,Cagar Alam,Garut
92,97,5,Kyotoku Floating Market,Budaya,Bandung
92,370,2,Citumang Pangandaran,Cagar Alam,Pangandaran
92,5,3,Farm House Susu Lembang,Taman Hiburan,Bandung
92,250,4,Curug Bandung,Cagar Alam,Karawang
92,248,4,Hutan Kertas,Cagar Alam,Karawang
92,235,3,Taman Cimanuk,Taman Hiburan,Indramayu
92,237,5,Monumen Bumi Patra,Taman Hiburan,Indramayu
92,228,4,Antapura De Djati,Taman Hiburan,Garut
92,258,3,Danau Sea Game Ciampel,Cagar Alam,Karawang
92,169,5,Ciamis Square - Rafflesia Park,Taman Hiburan,Ciamis
92,346,3,Bukit Kanaga,Cagar Alam,Majalengka
92,126,3,Saung Ranggon,Budaya,Bekasi
92,266,1,Telaga Biru Cicerem,Cagar Alam,Kuningan
92,8,5,Tebing Karaton,Cagar Alam,Bandung
92,385,1,Kampung Madang Travel,Budaya,Purwakarta
92,150,4,Dairyland Riverside Puncak,Taman Hiburan,Bogor
92,309,5,Taman Raharja,Taman Hiburan,Majalengka
92,61,5,Puspa Iptek Sundial,Taman Hiburan,Bandung
92,69,4,Gunung Lalakon,Cagar Alam,Bandung
92,105,5,Bukit Senyum,Cagar Alam,Bandung
92,142,3,Danau Summarecon Bekasi,Cagar Alam,Bekasi
92,386,4,Air Panas Ciracas,Taman Hiburan,Purwakarta
92,171,5,Wisata Alam Ciung Wanara,Cagar Alam,Ciamis
92,87,1,Kawah Rengganis Cibuni,Cagar Alam,Bandung
92,62,1,Masjid Salman ITB,Tempat Ibadah,Bandung
92,259,3,Taman Hud-hud,Taman Hiburan,Karawang
92,205,2,Pantai Karang Papak,Cagar Alam,Garut
92,171,1,Wisata Alam Ciung Wanara,Cagar Alam,Ciamis
92,60,3,Roemah Seni Sarasvati,Budaya,Bandung
92,420,5,Alun-Alun Kota Sukabumi,Taman Hiburan,Sukabumi
93,187,3,Taman Sakura CIBODAS Cianjur,Taman Hiburan,Cianjur
93,143,3,Taman Kota Bekasi,Taman Hiburan,Bekasi
93,200,2,Pantai Taman Manalusu,Cagar Alam,Garut
93,49,4,Taman Budaya Jawa Barat,Budaya,Bandung
93,269,2,Batu Luhur,Cagar Alam,Kuningan
93,264,2,Pantai Pelangi,Cagar Alam,Karawang
93,15,2,Alun-Alun Kota Bandung,Taman Hiburan,Bandung
93,341,5,Curug Cipeuteuy,Cagar Alam,Majalengka
93,358,4,Pantai Pangandaran,Cagar Alam,Pangandaran
93,329,4,Air Terjun Embun Pelangi,Cagar Alam,Majalengka
93,431,5,Panenjoan Ciletuh,Cagar Alam,Sukabumi
93,85,5,Curug Cimahi,Cagar Alam,Bandung
93,192,5,Sunyaragi Cave Park,Taman Hiburan,Cirebon
93,304,2,Puncak Sawiyah,Cagar Alam,Majalengka
93,207,1,Kebun Mawar Situhapa,Taman Hiburan,Garut
93,306,4,Lembah Panyaweuyan,Cagar Alam,Majalengka
93,81,1,The Lodge Maribaya,Cagar Alam,Bandung
93,232,4,Pantai Karangsong,Cagar Alam,Indramayu
93,37,5,Wisata Batu Kuda,Cagar Alam,Bandung
93,167,3,Wisata Alam Pinus Batu Cakra,Cagar Alam,Ciamis
93,129,4,Danau Alamanda Regency,Cagar Alam,Bekasi
93,426,5,Curug Cimarinjung,Cagar Alam,Sukabumi
93,309,2,Taman Raharja,Taman Hiburan,Majalengka
93,80,5,Taman Bunga Cihideung,Cagar Alam,Bandung
93,437,5,Ryzzy Azzahra Waterpark,Taman Hiburan,Sukabumi
93,367,1,Bojongsalawe Beach,Cagar Alam,Pangandaran
93,284,2,Bukit Lambosir,Cagar Alam,Kuningan
93,43,1,Museum Mandala Wangsit Siliwangi,Budaya,Bandung
93,345,5,Curug ciborete,Cagar Alam,Majalengka
93,131,3,Taman Buaya Indonesia Jaya,Taman Hiburan,Bekasi
93,411,1,Pemandian Air Panas Alam Sari Ater,Cagar Alam,Subang
93,17,3,The Great Asia Africa,Taman Hiburan,Bandung
93,29,2,Curug Tilu Leuwi Opat,Cagar Alam,Bandung
93,260,3,"Goa Dayeuh, Karawang Selatan",Cagar Alam,Karawang
93,349,5,Pantai Barat Pangandaran,Cagar Alam,Pangandaran
93,370,2,Citumang Pangandaran,Cagar Alam,Pangandaran
93,434,4,Ale's Place Cipoho | Makanan Jepang Halal di Kota Sukabumi,Budaya,Sukabumi
94,373,3,Cikao Park,Cagar Alam,Purwakarta
94,345,1,Curug ciborete,Cagar Alam,Majalengka
94,104,2,Geger Bintang Matahari Gunung Putri,Cagar Alam,Bandung
94,234,1,Taman Tjimanoek Indramayu,Taman Hiburan,Indramayu
94,413,2,Alun-Alun Kota Subang,Taman Hiburan,Subang
94,249,3,Kampung Budaya,Budaya,Karawang
94,123,2,Outbound campsite Ciwangun Lembang,Taman Hiburan,Bandung
94,53,3,Peta Park,Taman Hiburan,Bandung
94,151,2,Cibodas Botanical Garden,Taman Hiburan,Bogor
94,220,2,Curug Orok,Cagar Alam,Garut
94,268,3,Lembah Cilengkrang,Cagar Alam,Kuningan
94,400,5,Curug Mandala,Cagar Alam,Subang
94,318,1,Sanghyangdora Campground (Situ Cibaringkeng),Cagar Alam,Majalengka
94,45,5,Panama Park 825,Taman Hiburan,Bandung
94,307,4,Curug Cilutung,Cagar Alam,Majalengka
94,427,4,Air Terjun Curug Awang,Cagar Alam,Sukabumi
94,250,3,Curug Bandung,Cagar Alam,Karawang
94,300,3,Tugu Ciporang Maleber,Taman Hiburan,Kuningan
94,225,3,Pantai Karang Papak,Cagar Alam,Garut
94,115,5,Curug Jompong,Cagar Alam,Bandung
94,214,2,Taman Satwa Cikembulan,Taman Hiburan,Garut
94,2,5,Gedung Sate,Budaya,Bandung
94,10,4,Museum Konferensi Asia Afrika,Budaya,Bandung
94,342,3,Lawang Saketeng,Cagar Alam,Majalengka
94,265,1,Objek Wisata Cibulan,Cagar Alam,Kuningan
94,70,5,Sendang Geulis Kahuripan,Cagar Alam,Bandung
94,421,2,Tugu Kusukabumiku,Budaya,Sukabumi
94,381,2,Wisata waduk Parang Gombong,Cagar Alam,Purwakarta
94,120,4,Curug Sigay,Cagar Alam,Bandung
94,92,2,Saung Angklung Mang Udjo,Budaya,Bandung
94,246,2,Green Canyon Karawang/Jonggol,Cagar Alam,Karawang
94,409,3,Pemandian Air Panas Ciater,Cagar Alam,Subang
94,140,5,Jababeka Botanical,Cagar Alam,Bekasi
94,415,1,Curug Bentang,Cagar Alam,Subang
94,223,4,Pesona Leuweung Oko (Oko D'great),Taman Hiburan,Garut
94,416,5,Astro Highlands Ciater,Taman Hiburan,Subang
94,235,4,Taman Cimanuk,Taman Hiburan,Indramayu
95,128,3,Lake Deltamas,Taman Hiburan,Bekasi
95,116,4,Taman Kupu-kupu,Taman Hiburan,Bandung
95,157,5,Leuwi Hejo,Cagar Alam,Bogor
95,130,2,Wisata Adventure Kawung Tilu,Taman Hiburan,Bekasi
95,278,3,Wisata Cipaniis,Cagar Alam,Kuningan
95,246,4,Green Canyon Karawang/Jonggol,Cagar Alam,Karawang
95,260,4,"Goa Dayeuh, Karawang Selatan",Cagar Alam,Karawang
95,17,3,The Great Asia Africa,Taman Hiburan,Bandung
95,119,2,Bird Pavilion at Pramestha,Taman Hiburan,Bandung
95,46,5,Sudut Pandang Bandung,Taman Hiburan,Bandung
95,311,5,Situ Cipanten,Cagar Alam,Majalengka
95,378,3,Curug Tilu,Cagar Alam,Purwakarta
95,310,3,Curug Situhyang,Cagar Alam,Majalengka
95,275,4,Situ Wulukut,Cagar Alam,Kuningan
95,6,2,Kebun Binatang Bandung,Cagar Alam,Bandung
95,268,1,Lembah Cilengkrang,Cagar Alam,Kuningan
95,112,5,Situ Sangkuriang,Cagar Alam,Bandung
95,355,4,Coral Coast Nini,Cagar Alam,Pangandaran
95,244,1,Wana Wisata Puncak Sempur,Cagar Alam,Karawang
95,266,4,Telaga Biru Cicerem,Cagar Alam,Kuningan
95,369,2,Batu Karas Surf Spot,Cagar Alam,Pangandaran
95,47,3,Bumi Perkemahan Batu Kuda,Cagar Alam,Bandung
95,315,4,Curug Sawer,Cagar Alam,Majalengka
95,343,4,Bukit Mercury Sayang Kaak,Cagar Alam,Majalengka
95,157,3,Leuwi Hejo,Cagar Alam,Bogor
95,81,4,The Lodge Maribaya,Cagar Alam,Bandung
95,339,3,Loket Masuk Paralayang,Cagar Alam,Majalengka
95,389,3,Maya Datar Park,Taman Hiburan,Purwakarta
96,74,4,Situ Cileunca,Cagar Alam,Bandung
96,219,3,Wisata GUNUNG WAYANG,Cagar Alam,Garut
96,238,2,WISATA PANTAI TAMBAK INDAH,Cagar Alam,Indramayu
96,188,5,Wisata Situs Gunung Padang,Cagar Alam,Cianjur
96,295,3,Curug Gongseng,Cagar Alam,Kuningan
96,229,1,Candi Cangkuang,Cagar Alam,Garut
96,330,1,Sunrise Point Terasering Sawah Ciboer,Cagar Alam,Majalengka
96,113,3,Wisata Pinus Pananjung,Cagar Alam,Bandung
96,402,2,the Ranch Ciater Subang,Cagar Alam,Subang
96,106,1,Eurad High Land,Taman Hiburan,Bandung
96,307,1,Curug Cilutung,Cagar Alam,Majalengka
96,416,5,Astro Highlands Ciater,Taman Hiburan,Subang
96,114,1,Situ Cileunca,Cagar Alam,Bandung
96,403,1,Curug Ciangin,Cagar Alam,Subang
96,76,2,Sungai Palayangan,Cagar Alam,Bandung
96,350,2,Madasari Beach,Cagar Alam,Pangandaran
96,36,3,Museum Barli,Budaya,Bandung
96,208,3,De Wisdom Garut,Taman Hiburan,Garut
96,142,5,Danau Summarecon Bekasi,Cagar Alam,Bekasi
96,279,3,Darma Lake,Taman Hiburan,Kuningan
96,172,2,Grand Sayang Kaak,Taman Hiburan,Ciamis
96,203,2,Curug Sanghyang Taraje,Cagar Alam,Garut
96,196,3,Wisata Kura-Kura Belawa,Taman Hiburan,Cirebon
96,347,4,Waduk Sindangpano,Cagar Alam,Majalengka
96,379,4,Sasak Panyawangan,Cagar Alam,Purwakarta
96,210,1,Gunung Sadahurip,Cagar Alam,Garut
96,49,5,Taman Budaya Jawa Barat,Budaya,Bandung
96,101,2,Gunung Putri Lembang,Cagar Alam,Bandung
96,249,3,Kampung Budaya,Budaya,Karawang
96,258,5,Danau Sea Game Ciampel,Cagar Alam,Karawang
96,42,4,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung
96,86,2,Situ Patenggang,Cagar Alam,Bandung
96,80,3,Taman Bunga Cihideung,Cagar Alam,Bandung
96,264,4,Pantai Pelangi,Cagar Alam,Karawang
97,31,3,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung
97,366,5,WISATA GREEN CANON / CUKANG TANEUH PANGANDARAN,Cagar Alam,Pangandaran
97,3,1,Trans Studio Bandung,Taman Hiburan,Bandung
97,61,1,Puspa Iptek Sundial,Taman Hiburan,Bandung
97,266,1,Telaga Biru Cicerem,Cagar Alam,Kuningan
97,376,4,Ujung Aspal - Pasirmuncang,Taman Hiburan,Purwakarta
97,174,4,Wana Pokland,Taman Hiburan,Cianjur
97,378,4,Curug Tilu,Cagar Alam,Purwakarta
97,206,1,De Wisdom Garut,Taman Hiburan,Garut
97,298,3,Taman Alun Alun Cilimus,Taman Hiburan,Kuningan
97,263,5,Wisata Kebon Jatidipala,Taman Hiburan,Karawang
97,371,3,Citumang Body Rafting 2,Cagar Alam,Pangandaran
97,270,4,Mount Ciremai National Park,Cagar Alam,Kuningan
97,223,2,Pesona Leuweung Oko (Oko D'great),Taman Hiburan,Garut
97,34,3,Selasar Sunaryo Art Space,Taman Hiburan,Bandung
97,266,4,Telaga Biru Cicerem,Cagar Alam,Kuningan
97,208,2,De Wisdom Garut,Taman Hiburan,Garut
97,183,3,Puncak Pinus Tourist Area Cikalong-Jonggol,Cagar Alam,Cianjur
97,276,1,Curug Putri Palutungan,Cagar Alam,Kuningan
97,151,3,Cibodas Botanical Garden,Taman Hiburan,Bogor
97,177,5,Inkarla Agro Wisata,Budaya,Cianjur
97,372,5,Pangandaran Beach,Cagar Alam,Pangandaran
97,218,4,Curug Sanghyang Taraje,Cagar Alam,Garut
97,381,4,Wisata waduk Parang Gombong,Cagar Alam,Purwakarta
97,49,5,Taman Budaya Jawa Barat,Budaya,Bandung
97,394,4,Bale Indung Rahayu,Taman Hiburan,Purwakarta
97,278,2,Wisata Cipaniis,Cagar Alam,Kuningan
97,371,4,Citumang Body Rafting 2,Cagar Alam,Pangandaran
97,26,3,Lawangwangi Creative Space,Taman Hiburan,Bandung
97,151,2,Cibodas Botanical Garden,Taman Hiburan,Bogor
97,42,2,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung
97,150,2,Dairyland Riverside Puncak,Taman Hiburan,Bogor
97,218,2,Curug Sanghyang Taraje,Cagar Alam,Garut
97,306,4,Lembah Panyaweuyan,Cagar Alam,Majalengka
97,113,5,Wisata Pinus Pananjung,Cagar Alam,Bandung
97,71,2,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung
97,367,4,Bojongsalawe Beach,Cagar Alam,Pangandaran
97,232,4,Pantai Karangsong,Cagar Alam,Indramayu
97,81,2,The Lodge Maribaya,Cagar Alam,Bandung
97,25,2,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung
97,234,2,Taman Tjimanoek Indramayu,Taman Hiburan,Indramayu
98,325,2,SKY WALK RAHARJA MAJALENGKA,Taman Hiburan,Majalengka
98,2,3,Gedung Sate,Budaya,Bandung
98,303,2,Terasering Panyaweuyan,Cagar Alam,Majalengka
98,225,3,Pantai Karang Papak,Cagar Alam,Garut
98,419,5,Air Terjun Curug Sawer sukabumi,Cagar Alam,Sukabumi
98,255,1,Wisata Alam Kaliwungu,Taman Hiburan,Karawang
98,105,5,Bukit Senyum,Cagar Alam,Bandung
98,190,2,Bukit Gronggong,Cagar Alam,Cirebon
98,374,4,Gunung Lembu,Cagar Alam,Purwakarta
98,81,3,The Lodge Maribaya,Cagar Alam,Bandung
98,226,2,Wisata Alam Batu Lempar,Cagar Alam,Garut
98,341,2,Curug Cipeuteuy,Cagar Alam,Majalengka
98,18,1,Bukit Moko,Cagar Alam,Bandung
98,428,4,Curug Sodong,Cagar Alam,Sukabumi
98,404,2,Wisata Alam Bukit Pamoyanan,Cagar Alam,Subang
98,356,2,Pangandaran White Sand Beach,Cagar Alam,Pangandaran
98,42,3,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung
98,219,2,Wisata GUNUNG WAYANG,Cagar Alam,Garut
98,338,3,Cikadongdong River Tubing,Cagar Alam,Majalengka
98,437,2,Ryzzy Azzahra Waterpark,Taman Hiburan,Sukabumi
98,196,5,Wisata Kura-Kura Belawa,Taman Hiburan,Cirebon
98,77,3,Perkebunan Teh Malabar,Cagar Alam,Bandung
98,107,1,Curug Bugbrug,Cagar Alam,Bandung
98,112,2,Situ Sangkuriang,Cagar Alam,Bandung
98,65,4,Taman Badak,Taman Hiburan,Bandung
98,15,4,Alun-Alun Kota Bandung,Taman Hiburan,Bandung
98,391,5,Bale Panyawangan Diorama Nusantara,Taman Hiburan,Purwakarta
98,381,2,Wisata waduk Parang Gombong,Cagar Alam,Purwakarta
98,373,5,Cikao Park,Cagar Alam,Purwakarta
98,254,3,Benteng Warna,Budaya,Karawang
98,241,5,Hutan Mangrove Pantai Lestari Karangsong,Cagar Alam,Indramayu
98,217,4,Bukit Lolongokan,Cagar Alam,Garut
99,84,4,Tafso Barn,Cagar Alam,Bandung
99,272,4,Curug Cisurian,Cagar Alam,Kuningan
99,199,5,Darajat Pass,Cagar Alam,Garut
99,337,1,Wisata Curug Muara Jaya,Cagar Alam,Majalengka
99,45,3,Panama Park 825,Taman Hiburan,Bandung
99,224,3,Kawah Talaga Bodas Garut,Cagar Alam,Garut
99,323,4,Situ Cipanten,Cagar Alam,Majalengka
99,311,1,Situ Cipanten,Cagar Alam,Majalengka
99,424,1,Situ Gunung Suspension Bridge,Cagar Alam,Sukabumi
99,371,2,Citumang Body Rafting 2,Cagar Alam,Pangandaran
99,280,1,Air Terjun Curug Payung Palutungan,Cagar Alam,Kuningan
99,377,5,Jatiluhur Water World,Taman Hiburan,Purwakarta
99,70,3,Sendang Geulis Kahuripan,Cagar Alam,Bandung
99,111,5,Wisata Alam Pabeasan,Taman Hiburan,Bandung
99,190,5,Bukit Gronggong,Cagar Alam,Cirebon
99,232,4,Pantai Karangsong,Cagar Alam,Indramayu
99,437,4,Ryzzy Azzahra Waterpark,Taman Hiburan,Sukabumi
99,66,4,Taman Film,Budaya,Bandung
99,277,5,Attractions Curug Sidomba,Cagar Alam,Kuningan
99,115,4,Curug Jompong,Cagar Alam,Bandung
99,182,5,Taman Bunga Nusantara,Taman Hiburan,Cianjur
99,394,3,Bale Indung Rahayu,Taman Hiburan,Purwakarta
99,415,4,Curug Bentang,Cagar Alam,Subang
99,314,4,Taman Dinosaurus,Taman Hiburan,Majalengka
99,76,4,Sungai Palayangan,Cagar Alam,Bandung
99,338,2,Cikadongdong River Tubing,Cagar Alam,Majalengka
99,173,2,Taman Prawatasari,Taman Hiburan,Cianjur
99,350,4,Madasari Beach,Cagar Alam,Pangandaran
99,68,5,Mountain View Golf Club,Cagar Alam,Bandung
99,183,1,Puncak Pinus Tourist Area Cikalong-Jonggol,Cagar Alam,Cianjur
99,44,3,Caringin Tilu,Cagar Alam,Bandung
99,317,1,Alun-Alun Majalengka,Taman Hiburan,Majalengka
99,59,4,Taman Sejarah Bandung,Budaya,Bandung
99,244,2,Wana Wisata Puncak Sempur,Cagar Alam,Karawang
99,288,4,Cadas Gantung,Cagar Alam,Kuningan
99,84,1,Tafso Barn,Cagar Alam,Bandung
99,134,3,Taman Limo Jatiwangi Cikarang Barat,Taman Hiburan,Bekasi
99,206,5,De Wisdom Garut,Taman Hiburan,Garut
99,156,4,Taman Wisata Matahari Waterpark,Taman Hiburan,Bogor
99,215,5,Garut Town Square,Taman Hiburan,Garut
99,94,3,Taman Miniatur Kereta Api,Taman Hiburan,Bandung
99,356,2,Pangandaran White Sand Beach,Cagar Alam,Pangandaran
99,53,5,Peta Park,Taman Hiburan,Bandung
100,285,2,Pondok Cai Pinus,Taman Hiburan,Kuningan
100,340,3,Camping Ground Curug Leles,Cagar Alam,Majalengka
100,415,1,Curug Bentang,Cagar Alam,Subang
100,399,3,Curug Cibareubeuy,Cagar Alam,Subang
100,93,3,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung
100,364,3,Pepedan Hills,Cagar Alam,Pangandaran
100,326,1,Kawasan Taman Nasional Gunung Ciremai,Cagar Alam,Majalengka
100,48,5,Taman Vanda,Taman Hiburan,Bandung
100,128,5,Lake Deltamas,Taman Hiburan,Bekasi
100,429,2,Curug Cikanteh,Cagar Alam,Sukabumi
100,108,3,Curug Layung & Camping Ground,Taman Hiburan,Bandung
100,252,1,Wisata Mangrove,Cagar Alam,Karawang
100,425,5,Curug Cikaso,Cagar Alam,Sukabumi
100,255,5,Wisata Alam Kaliwungu,Taman Hiburan,Karawang
100,83,2,Taman Begonia,Cagar Alam,Bandung
100,114,2,Situ Cileunca,Cagar Alam,Bandung
100,346,3,Bukit Kanaga,Cagar Alam,Majalengka
100,157,5,Leuwi Hejo,Cagar Alam,Bogor
100,298,2,Taman Alun Alun Cilimus,Taman Hiburan,Kuningan
100,289,1,Hutan Kota Bungkirit,Cagar Alam,Kuningan
100,189,1,Curug Ceret Naringgul,Cagar Alam,Cianjur
100,211,1,Situ Bagendit,Cagar Alam,Garut
100,274,4,Woodland,Taman Hiburan,Kuningan
100,413,2,Alun-Alun Kota Subang,Taman Hiburan,Subang
100,88,3,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung
100,437,2,Ryzzy Azzahra Waterpark,Taman Hiburan,Sukabumi
100,303,2,Terasering Panyaweuyan,Cagar Alam,Majalengka
100,102,5,Bukit Senyum,Cagar Alam,Bandung
100,1,1,Jalan Braga,Budaya,Bandung
101,21,2,Gua Belanda,Cagar Alam,Bandung
101,327,3,Kampoeng Air Resort,Taman Hiburan,Majalengka
101,218,3,Curug Sanghyang Taraje,Cagar Alam,Garut
101,391,3,Bale Panyawangan Diorama Nusantara,Taman Hiburan,Purwakarta
101,306,2,Lembah Panyaweuyan,Cagar Alam,Majalengka
101,271,3,Wisata Alam Lembah Cilengkrang,Cagar Alam,Kuningan
101,161,1,Objek Wisata Situ Wangi,Cagar Alam,Ciamis
101,65,3,Taman Badak,Taman Hiburan,Bandung
101,89,1,Glamping Lakeside Rancabali,Taman Hiburan,Bandung
101,7,3,Kawah Putih,Cagar Alam,Bandung
101,220,3,Curug Orok,Cagar Alam,Garut
101,430,1,Pantai Pelabuhan Ratu,Cagar Alam,Sukabumi
101,436,5,Seoul little,Budaya,Sukabumi
101,102,1,Bukit Senyum,Cagar Alam,Bandung
101,147,4,The Jungle Water Adventure,Taman Hiburan,Bogor
101,347,5,Waduk Sindangpano,Cagar Alam,Majalengka
101,83,5,Taman Begonia,Cagar Alam,Bandung
101,430,3,Pantai Pelabuhan Ratu,Cagar Alam,Sukabumi
101,279,4,Darma Lake,Taman Hiburan,Kuningan
101,320,3,Hutan Pinus Batu Nyongclo,Cagar Alam,Majalengka
101,36,5,Museum Barli,Budaya,Bandung
101,156,3,Taman Wisata Matahari Waterpark,Taman Hiburan,Bogor
101,361,1,Wonder Hill Jojogan,Cagar Alam,Pangandaran
101,423,3,Alun-Alun Cisaat,Taman Hiburan,Sukabumi
101,420,3,Alun-Alun Kota Sukabumi,Taman Hiburan,Sukabumi
101,164,4,Kampung Adat Kuta,Budaya,Ciamis
101,387,3,Taman Selfie Kompepar Tirta Wisata Jatiluhur,Taman Hiburan,Purwakarta
102,352,2,Pangandaran Sunset Park,Cagar Alam,Pangandaran
102,259,2,Taman Hud-hud,Taman Hiburan,Karawang
102,83,3,Taman Begonia,Cagar Alam,Bandung
102,272,5,Curug Cisurian,Cagar Alam,Kuningan
102,60,5,Roemah Seni Sarasvati,Budaya,Bandung
102,327,2,Kampoeng Air Resort,Taman Hiburan,Majalengka
102,53,3,Peta Park,Taman Hiburan,Bandung
102,42,2,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung
102,153,3,Museum of Zoology ,Budaya,Bogor
102,303,1,Terasering Panyaweuyan,Cagar Alam,Majalengka
102,90,5,Bukit Jamur,Cagar Alam,Bandung
102,168,2,Kampung Adat Kuta,Budaya,Ciamis
102,390,2,Tebing Parang,Cagar Alam,Purwakarta
102,333,5,Curug Kapak Kuda,Cagar Alam,Majalengka
102,387,2,Taman Selfie Kompepar Tirta Wisata Jatiluhur,Taman Hiburan,Purwakarta
102,82,5,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung
102,113,1,Wisata Pinus Pananjung,Cagar Alam,Bandung
102,423,1,Alun-Alun Cisaat,Taman Hiburan,Sukabumi
102,315,5,Curug Sawer,Cagar Alam,Majalengka
102,175,2,Curug Cikondang,Cagar Alam,Cianjur
